File Name,Mobile phase,Gradient,Instrument,Optimalization,Sample,RT (min),Spermine,Spermidine,Putrescine
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.705,0,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.709,0,47,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.713,23,47,15
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.717,28,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.72,0,46,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.724,13,0,245
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.728,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.731,0,104,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.735,172,30,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.739,0,33,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.743,0,0,13
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.746,39,58,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.75,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.754,30,32,16
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.758,0,38,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.761,60,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.765,92,47,29
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.769,0,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.773,180,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.776,47,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.78,14,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.784,33,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.788,279,0,13
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.791,72,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.795,123,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.799,38,31,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.802,63,9,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.806,0,0,383
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.81,220,0,44
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.814,0,26,202
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.817,91,0,22
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.821,99,0,43
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.825,73,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.829,27,13,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.832,32,100,17
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.836,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.84,16,41,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.844,0,36,27
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.847,0,282,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.851,42,43,24
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.855,41,46,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.859,54,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.862,66,73,372
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.866,16,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.87,53,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.873,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.877,63,700,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.881,78,0,13
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.885,44,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.888,90,26,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.892,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.896,0,28,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.9,0,25,18
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.903,67,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.918,0,47,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.922,0,35,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.926,49,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.93,22,12,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.933,43,16,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.937,31,20,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.941,85,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.945,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.948,62,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.952,19,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.956,99,17,13
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.959,0,50,26
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.963,0,48,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.967,81,23,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.971,0,43,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.974,39,57,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.978,31,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.982,13,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.986,66,16,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.989,0,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.993,47,22,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",1.997,50,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.001,15,23,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.004,61,55,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.008,0,55,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.012,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.016,68,50,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.019,0,13,34
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.023,0,0,72
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.027,125,62,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.03,17,14,34
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.034,16,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.038,101,16,56
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.042,27,31,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.045,43,26,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.049,43,68,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.053,30,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.057,36,31,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.06,0,52,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.064,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.068,13,29,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.072,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.075,63,0,195
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.079,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.083,0,31,19
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.087,60,65,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.09,128,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.094,0,22,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.098,72,142,18
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.102,0,30,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.105,127,0,38
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.109,33,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.113,67,55,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.116,103,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.12,0,28,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.124,57,13,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.128,0,27,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.131,35,63,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.135,78,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.139,18,50,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.143,62,29,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.146,59,0,30
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.15,33,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.154,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.158,16,18,16
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.161,32,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.165,33,561,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.169,19,43,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.173,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.176,41,32,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.18,0,17,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.184,0,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.187,60,36,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.191,0,65,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.195,9,8,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.199,24,51,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.202,130,29,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.206,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.21,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.214,163,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.217,64,20,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.221,0,230,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.225,26,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.229,0,41,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.232,0,75,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.236,50,19,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.24,83,13,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.244,97,68,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.247,37,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.251,62,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.255,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.258,45,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.262,0,37,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.266,16,63,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.27,0,91,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.273,13,23,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.277,51,31,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.281,0,37,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.285,93,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.288,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.292,108,55,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.296,79,0,40
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.3,38,31,64
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.303,48,58,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.307,18,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.311,0,80,19
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.315,17,39,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.318,26,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.322,49,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.326,78,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.329,32,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.333,35,58,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.337,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.341,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.344,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.348,54,21,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.352,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.356,64,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.359,61,303,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.363,34,58,41
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.367,0,31,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.371,0,20,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.374,18,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.378,77,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.382,60,17,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.386,16,68,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.389,19,96,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.393,62,104,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.397,100,43,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.4,0,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.404,0,34,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.408,0,34,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.412,29,0,16
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.415,48,26,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.419,37,59,20
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.423,0,14,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.427,17,108,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.43,20,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.434,58,17,16
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.438,19,19,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.442,0,30,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.457,105,48,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.46,0,22,19
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.464,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.468,20,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.472,38,52,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.475,81,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.479,74,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.483,16,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.486,8,25,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.49,65,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.494,0,50,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.498,76,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.501,0,10,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.505,65,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.509,70,15,13
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.513,0,28,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.516,52,41,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.52,15,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.524,0,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.528,48,18,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.531,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.535,47,33,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.539,0,62,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.543,69,19,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.546,15,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.55,100,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.554,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.557,34,27,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.561,41,51,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.565,55,15,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.569,0,55,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.572,13,46,18
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.576,55,0,17
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.58,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.584,49,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.587,0,0,15
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.591,13,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.595,28,22,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.599,0,14,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.602,41,76,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.606,25,40,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.61,0,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.614,51,35,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.617,20,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.621,68,0,0
20240917_PA_Test_PA_009,MP4,Grad1,G2,Carry over Grad,"blank, Grad1",2.625,0,22,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.304,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.307,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.311,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.315,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.319,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.322,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.326,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.33,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.334,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.337,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.341,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.345,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.348,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.352,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.356,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.36,0,0,0
20240916_PA_Test_PA_011,MP4,Grad2,G2,Carry over Grad,"blank, Grad2",0.363,0,0,0
